"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1r299qCKBLgUS9XJ9m1kEx","Moves Like Jagger","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Maroon 5, Christina Aguilera","spotify:album:5NdkVAsSvgUfe3cD8LwSTD","Singles","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2015-09-25","https://i.scdn.co/image/ab67616d0000b273c5e1cecaedcd413599e4e866","1","5","202640","","false","72","USUM71109132","","2020-06-24T07:03:12Z"
"spotify:track:7npLlaPu9Mfno8hjk5OagD","Girls Like You","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:1Li4rADxSxjT2g4xqUcMYh","Red Pill Blues (Deluxe)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2018-06-15","https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203","1","9","215229","","true","74","USUM71710831","","2020-06-24T07:01:05Z"
"spotify:track:5o3GnrcFtvkdf3zFznuSbA","Don't Wanna Know (feat. Kendrick Lamar)","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Maroon 5, Kendrick Lamar","spotify:album:1Li4rADxSxjT2g4xqUcMYh","Red Pill Blues (Deluxe)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2018-06-15","https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203","1","14","214265","","false","72","USUM71609975","","2020-06-24T07:00:59Z"
"spotify:track:3DQisSEr1TLp9H0BEeKiQS","Uncover","spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Zara Larsson","spotify:album:0vXJ3rh6Sy7KWjp2P5d7ll","Uncover","spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Zara Larsson","2012","https://i.scdn.co/image/ab67616d0000b273a9eccb7ff0ef93cba9e4da5d","1","3","213543","https://p.scdn.co/mp3-preview/a758b1b51b2f5b09823f36507ef71410095b49ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","SEWEE1201112","","2020-06-23T15:01:49Z"
"spotify:track:1M59EDHHRQGBje9hQ22MkF","Kalki - Cop - Theme Song","spotify:artist:3Q80PCEUBCiRhLSWdQApNt","Jakes Bejoy","spotify:album:4iWgQ7kCP5o022ACf76seO","Kalki (Original Background Score)","spotify:artist:3Q80PCEUBCiRhLSWdQApNt","Jakes Bejoy","2020-01-30","https://i.scdn.co/image/ab67616d0000b2739ee0d811358e64c3bf5287e9","1","2","90644","https://p.scdn.co/mp3-preview/2c7d39338b94cbdd8f6e142b5b69c6d0ca75ec35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","INA981901780","","2020-06-23T15:01:40Z"
"spotify:track:5k38wzpLb15YgncyWdTZE4","Him & I (with Halsey)","spotify:artist:02kJSzxNuaWGqwubyUba0Z, spotify:artist:26VFTg2z8YR0cCuwLzESi2","G-Eazy, Halsey","spotify:album:1VAc77UvK5wj8ZSWCo3V2b","The Beautiful & Damned","spotify:artist:02kJSzxNuaWGqwubyUba0Z","G-Eazy","2017-12-15","https://i.scdn.co/image/ab67616d0000b273046527a9c176f7c2916f3530","1","3","268866","https://p.scdn.co/mp3-preview/f3b074fff3b73dfec619cf9a3ff72be8d6de2cb6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USRC11701867","","2020-06-23T15:00:53Z"
"spotify:track:7nIyZpAsOH3U0dYBiozXea","Tere Jeya Hor Disda","spotify:artist:6xlrAAgxcRlgCXnbg2hcFc","The Yellow Diary","spotify:album:5gWsGOuVhBXIVLDMiXIvvC","Izafa","spotify:artist:6xlrAAgxcRlgCXnbg2hcFc","The Yellow Diary","2018-11-16","https://i.scdn.co/image/ab67616d0000b273332c4e4b6481b532429fd0da","1","1","190122","https://p.scdn.co/mp3-preview/e35e3d80d7b89d8bf2e0c303d794c456f365cfb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","INS171807361","","2020-06-23T15:00:43Z"
"spotify:track:7qVjoGvjdOFfk3uKVhvZU9","All Time Low","spotify:artist:50JJSqHUf2RQ9xsHs0KMHg, spotify:artist:2SrSdSvpminqmStGELCSNd","Jon Bellion, Stormzy","spotify:album:3HV9EG2SOmJX7PKvKUCst6","All Time Low","spotify:artist:50JJSqHUf2RQ9xsHs0KMHg","Jon Bellion","2017-03-10","https://i.scdn.co/image/ab67616d0000b2738519af1fdbf5ea0e702a8bd2","1","1","219460","","true","56","USUM71701923","","2020-06-23T15:00:31Z"
"spotify:track:41L3O37CECZt3N7ziG2z7l","Yummy","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:1SN6N3fNkZk5oXQ9X46QZ3","Yummy","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2020-01-03","https://i.scdn.co/image/ab67616d0000b27360eec5a0953d4a33d77ed71d","1","1","210426","","false","68","USUM71923046","","2020-06-23T15:00:08Z"
"spotify:track:7CHi4DtfK4heMlQaudCuHK","Lose Control","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:2nm38smINjms1LtczR0Cei","MEDUZA, Becky Hill, Goodboys","spotify:album:1qSOaTvsCOyFJya3v1UzkP","Lose Control","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:2nm38smINjms1LtczR0Cei","MEDUZA, Becky Hill, Goodboys","2019-10-11","https://i.scdn.co/image/ab67616d0000b273d43c59e52d6a8032a4e27fc4","1","1","168387","","false","78","DEUM71905792","","2020-06-23T15:00:01Z"
"spotify:track:5ZEQjTroORCu6uWvZrdeNc","My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist","spotify:artist:4SLEmV2rAQ71Ts0qyDGhE8","Cecilia Krull","spotify:album:3Q4MvKGORSPdwa0OWLWXOA","My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist)","spotify:artist:4SLEmV2rAQ71Ts0qyDGhE8","Cecilia Krull","2017-06-10","https://i.scdn.co/image/ab67616d0000b2733e3a37a2c68382b4cabe981b","1","1","214200","https://p.scdn.co/mp3-preview/bc33d318e60ca0ce0184b580ee5e8ca27bf32556?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","ES84S1700139","","2020-06-23T14:59:48Z"
"spotify:track:3lWzVNe1yFZlkeBBzUuZYu","Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","spotify:artist:2TJHmhbmT7L3gw2NKyDTHh","Manu Pilas","spotify:album:05Ng00IfiS6xeyQX8WtjHU","Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist)","spotify:artist:2TJHmhbmT7L3gw2NKyDTHh","Manu Pilas","2018-04-20","https://i.scdn.co/image/ab67616d0000b273f3c7e4934b8dd9eedf69e6e5","1","1","139844","https://p.scdn.co/mp3-preview/e4c6b3cccad46c725bb9dcfb01d97c5eb4c9b481?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","ES84S1800619","","2020-06-23T14:59:35Z"
"spotify:track:1CmUZGtH29Kx36C1Hleqlz","Thrift Shop (feat. Wanz)","spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp, spotify:artist:56xTxG4nQMAs1GW9kvn0uA","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz","spotify:album:0XN945pdw7kvYRndgbDuSb","Thrift Shop (feat. Wanz)","spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis","2012-08-01","https://i.scdn.co/image/ab67616d0000b2731cdc7eab166fcbfcaf8be8f6","1","1","235613","https://p.scdn.co/mp3-preview/6dee231c782e195395a3b072af3252a9691a2040?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","GMM881200003","","2020-06-23T14:59:23Z"
"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Boss Bitch","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","spotify:album:4pmyFpGicLLIgNPc1TQXKc","Boss Bitch","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","2020-01-23","https://i.scdn.co/image/ab67616d0000b27310356a0e81371e6644cb1371","1","1","134239","https://p.scdn.co/mp3-preview/5703175744792dd4ac2353a2d2599d1d458a02b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAT21907355","","2020-06-23T14:59:13Z"
"spotify:track:0WCiI0ddWiu5F2kSHgfw5S","Take It Off","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:6fpLLJsDSSAlToEDW2jv4F","Animal (Expanded Edition)","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2010-01-01","https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c","1","3","215200","https://p.scdn.co/mp3-preview/e771a7e8f020f794350b18436644f81a79c98256?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USRC10900736","","2020-06-23T14:59:04Z"
"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","Roses - Imanbek Remix","spotify:artist:0H39MdGGX6dbnnQPt6NQkZ, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","SAINt JHN, Imanbek","spotify:album:3GqSdhWjmMypMwPLtzoFYs","Roses (Imanbek Remix)","spotify:artist:0H39MdGGX6dbnnQPt6NQkZ, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","SAINt JHN, Imanbek","2019-10-09","https://i.scdn.co/image/ab67616d0000b273b340b496cb7c38d727ff40be","1","1","176840","https://p.scdn.co/mp3-preview/577cd73a377297f9b7fa57d809cd270dfce8513f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","RUB421901499","","2020-06-23T14:58:52Z"
"spotify:track:2alc8VZAzDgdAsL2QMk3hu","Skechers","spotify:artist:3O5HD95HTEPgoPFOjAb7yV","DripReport","spotify:album:4a50hfH6HJQywmghPYnRRW","Skechers","spotify:artist:3O5HD95HTEPgoPFOjAb7yV","DripReport","2020-01-12","https://i.scdn.co/image/ab67616d0000b273928176cad62d2e7625636c3f","1","1","106000","https://p.scdn.co/mp3-preview/ba90e9d6f26e85abffa0aa2e1384d017622e9553?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","QZFYX2083092","","2020-06-23T14:58:43Z"
"spotify:track:7eJMfftS33KTjuF7lTsMCx","death bed (coffee for your head)","spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB","Powfu, beabadoobee","spotify:album:2p9gK2BcdrloHNJwarc9gc","death bed (coffee for your head)","spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB","Powfu, beabadoobee","2020-02-08","https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167","1","1","173333","https://p.scdn.co/mp3-preview/e88548073883ae36ba42ee5f1d1096568e417737?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USSM12000925","","2020-06-23T14:58:35Z"
"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","Supalonely","spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4, spotify:artist:6sHCvZe1PHrOAuYlwTLNH4","BENEE, Gus Dapperton","spotify:album:3ZJSoxsPMkNC9eb6gUn0Q8","STELLA & STEVE","spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4","BENEE","2019-11-15","https://i.scdn.co/image/ab67616d0000b27382f4ec53c54bdd5be4eed4a0","1","2","223480","","true","71","USUM71922597","","2020-06-23T14:58:25Z"
"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Sunday Best","spotify:artist:4ETSs924pXMzjIeD6E9b4u","Surfaces","spotify:album:3mMWlBGocBwsS1Q0o9wvlc","Where the Light Is","spotify:artist:4ETSs924pXMzjIeD6E9b4u","Surfaces","2019-01-06","https://i.scdn.co/image/ab67616d0000b2733667dc27da7b24360d6050d0","1","7","158571","","false","77","TCAEA1802695","","2020-06-23T14:58:06Z"
"spotify:track:6wJYhPfqk3KGhHRG76WzOh","Blueberry Faygo","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","spotify:album:6rBennOYWR1OZQnsU39PKL","Blueberry Faygo","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","2020-02-07","https://i.scdn.co/image/ab67616d0000b273ab3f9995f4f3a83e0591c940","1","1","162546","","true","73","USUM72001714","","2020-06-23T14:57:54Z"
"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:4yP0hdKOZPNshxUOjY0cZj","After Hours","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2020-03-20","https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36","1","9","200040","","false","91","USUG11904206","","2020-06-23T14:57:42Z"
"spotify:track:2NWVdwbd2hPIzC2lyf4y63","Moral of the Story (feat. Niall Horan)","spotify:artist:6P5NO5hzJbuOqSdyPB7SJM, spotify:artist:1Hsdzj7Dlq2I7tHP7501T4","Ashe, Niall Horan","spotify:album:3pqw4TEWnaCDNK2xs0BKhr","Moral of the Story (feat. Niall Horan)","spotify:artist:6P5NO5hzJbuOqSdyPB7SJM, spotify:artist:1Hsdzj7Dlq2I7tHP7501T4","Ashe, Niall Horan","2020-06-17","https://i.scdn.co/image/ab67616d0000b273a987515783d010661bfd631e","1","1","198515","https://p.scdn.co/mp3-preview/8b9ad5bc164cdeb375d0ce0f19b87d21f6d61c40?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USQE92000087","","2020-06-23T14:57:31Z"
"spotify:track:5iFwAOB2TFkPJk8sMlxP8g","Make You Mine","spotify:artist:4vxaQs6vK54nK89J1VtLex","PUBLIC","spotify:album:2CxrZinzjDXZidyx5EP214","Make You Mine","spotify:artist:4vxaQs6vK54nK89J1VtLex","PUBLIC","2019-08-09","https://i.scdn.co/image/ab67616d0000b2730d0621554b1c6c9dbf3556be","1","2","232906","","false","76","TCACE1578479","","2020-06-23T14:57:13Z"
"spotify:track:0ecC8p17cDNlxHXkuYqeR6","Surrender","spotify:artist:2WxjxdeF7GGdcCK276qViY","Natalie Taylor","spotify:album:5vplYu9dji5uOQdLutFfnf","Surrender","spotify:artist:2WxjxdeF7GGdcCK276qViY","Natalie Taylor","2019-10-29","https://i.scdn.co/image/ab67616d0000b273688ac69834f3a021155789c8","1","1","183103","https://p.scdn.co/mp3-preview/3e4083038b109f081502c8691c41354af87af04d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USQX92001180","","2020-06-23T14:57:02Z"
"spotify:track:5icOoE6VgqFKohjWWNp0Ac","Here With Me","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:3CjlHNtplJyTf9npxaPl5w","Marshmello, CHVRCHES","spotify:album:6NHS3hV16MZyfcp0nSHdrd","Here With Me","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:3CjlHNtplJyTf9npxaPl5w","Marshmello, CHVRCHES","2019-03-08","https://i.scdn.co/image/ab67616d0000b2732cbb5f97a0853d1c7cbbe231","1","1","156346","","false","75","USUG11900610","","2020-06-23T14:56:51Z"
"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Perfect","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","5","263400","https://p.scdn.co/mp3-preview/4e30857a3c7da3f8891483643e310bb233afadd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","GBAHS1700024","","2020-06-23T14:56:42Z"
"spotify:track:2XU0oxnq2qxCpomAAuJY8K","Dance Monkey","spotify:artist:2NjfBq1NflQcKSeiDooVjY","Tones And I","spotify:album:0UywfDKYlyiu1b38DRrzYD","Dance Monkey (Stripped Back) / Dance Monkey","spotify:artist:2NjfBq1NflQcKSeiDooVjY","Tones And I","2019-10-17","https://i.scdn.co/image/ab67616d0000b273c6f7af36ecdc3ed6e0a1f169","1","2","209438","https://p.scdn.co/mp3-preview/d03d7e46e89547f5a1994483f27e221c8de1f5c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","QZES71982312","","2020-06-23T14:56:34Z"
"spotify:track:3g0mEQx3NTanacLseoP0Gw","Takeaway","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot","The Chainsmokers, ILLENIUM, Lennon Stella","spotify:album:01GR4NL5O5CZM51k0aejKD","World War Joy","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2019-12-06","https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76","1","6","209880","https://p.scdn.co/mp3-preview/6e1152903f9e9d41b8a9513278cf2b13be8eedca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USQX91901353","","2020-06-23T14:56:24Z"
"spotify:track:3hWfKBt3n7j1xqIy6LA5ve","Astronomia","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:2jpQ0ywffgVHhZFQNWaWYW","Vicetone, Tony Igy","spotify:album:2GgIFRPmPzyqajQKFABMFL","Astronomia","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:2jpQ0ywffgVHhZFQNWaWYW","Vicetone, Tony Igy","2016-09-16","https://i.scdn.co/image/ab67616d0000b27345c900291d08ed323fcd6309","1","1","198095","https://p.scdn.co/mp3-preview/8ce562597eb35aa278605dcbbf86e6e061124f9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","DK4YA1609401","","2020-06-23T14:55:55Z"
"spotify:track:7M6KM73daq7ADlNVD75AWO","Eastside","spotify:artist:7n4cyL40CdreXwIw00c8RX, spotify:artist:3HX0wFvwBn3wbxrtHuEUus","Ben Schuller, Bailey Jehl","spotify:album:0QqwlLgsOz68NbCmMYqp2a","Cover Sessions, Vol. 2","spotify:artist:7n4cyL40CdreXwIw00c8RX","Ben Schuller","2019-06-01","https://i.scdn.co/image/ab67616d0000b273bb207bf3f2572c343b3296da","1","1","170386","","false","0","QM2PV1807399","","2020-06-23T14:55:45Z"
"spotify:track:5A25FOMXwtRX2pjfdlTpn6","Nee Dookudu","spotify:artist:1SJOL9HJ08YOn92lFcYf8a","Shankar Mahadevan","spotify:album:3GP0G5V3s6bEdXCZSLwR1T","Dookudu","spotify:artist:2FgHPfRprDaylrSRVf1UlN","Thaman S","2011-08-18","https://i.scdn.co/image/ab67616d0000b2735abf31f093c2b79eb18817f9","1","1","226265","https://p.scdn.co/mp3-preview/d88418561c73a591dd7b5408a6ded8854f7d5bc2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","INA091113013","","2020-06-23T14:54:57Z"
"spotify:track:7qVpqgrADqHIHqS9GE9RTg","Guruvaram","spotify:artist:5a2WF7juQ5oilpZCqikRtP","Rahul Nambiar","spotify:album:3GP0G5V3s6bEdXCZSLwR1T","Dookudu","spotify:artist:2FgHPfRprDaylrSRVf1UlN","Thaman S","2011-08-18","https://i.scdn.co/image/ab67616d0000b2735abf31f093c2b79eb18817f9","1","2","262246","https://p.scdn.co/mp3-preview/cb2e1c7f2ceba1b5143efeaba7078a5ed2ebd5c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","INA091113014","","2020-06-23T14:54:50Z"
"spotify:track:3kLXBxf2B5tJKczXTEhVjq","Mr. Majnu - From ""Mr. Majnu""","spotify:artist:2FgHPfRprDaylrSRVf1UlN, spotify:artist:1kymDvCl9hR0bZ9DPy65ie","Thaman S, Ramya NSK","spotify:album:0QoSCNoIdNXOU0dWo5g66W","Mr. Majnu (Original Motion Picture Soundtrack)","spotify:artist:2FgHPfRprDaylrSRVf1UlN","Thaman S","2019-01-14","https://i.scdn.co/image/ab67616d0000b273abee7a24172d556a13208ccc","1","1","234752","https://p.scdn.co/mp3-preview/e6c9ad07f72e0268bab5205ee6df44ca0c8ffeec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","INS171807659","","2020-06-23T14:54:34Z"
"spotify:track:3DoRYchkhNs9Dozk6wFdNO","Nee Navve","spotify:artist:5co8YhhgoZS8hT6DdM4VF2","Shreya Ghoshal\, Dhanunjay","spotify:album:0dT8cdBHjA4UaTQbu8fT8u","Soggade Chinni Nayana","spotify:artist:05ppw2jwDfW9zo4mj6HNXp","Anup Rubens","2015-12-29","https://i.scdn.co/image/ab67616d0000b2733e0062169618d5c63fcc8659","1","2","266578","https://p.scdn.co/mp3-preview/203f8e66f92468876108779944f8669d472c4b7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","INA091515030","","2020-06-23T14:54:20Z"
"spotify:track:4OhOS4CYFsHVxzLQ4melm3","Vasthane Vasthane","spotify:artist:18LBTlQVO3CsI9GHHfyCw3","Hari Haran\, Kousalya","spotify:album:0dT8cdBHjA4UaTQbu8fT8u","Soggade Chinni Nayana","spotify:artist:05ppw2jwDfW9zo4mj6HNXp","Anup Rubens","2015-12-29","https://i.scdn.co/image/ab67616d0000b2733e0062169618d5c63fcc8659","1","3","281486","https://p.scdn.co/mp3-preview/5b3862954a519001b9149d39a9583520db2f737a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","INA091515031","","2020-06-23T14:54:15Z"
"spotify:track:4Ua5t8kTLSnVKWV2NK2xiN","Vintunnavaa","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:0LSPREIgGMZXCuKVel7LVD, spotify:artist:0oOet2f43PA68X5RxKobEy","A.R. Rahman, Karthik, Shreya Ghoshal","spotify:album:7n61GzJSBuZGrm8U1V9TLd","Yemaaya Chesave (Original Motion Picture Soundtrack)","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2010-01-29","https://i.scdn.co/image/ab67616d0000b273bda3e5e799de28c2fd81fd02","1","6","417066","https://p.scdn.co/mp3-preview/4e46e0bbe14c82474c990e797a9a9bbf843bcaa9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","INS171000040","","2020-06-23T14:53:40Z"
"spotify:track:7wFL4hNlhotHNU6qZi9bHR","Ee Hridayam","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:4iA6bUhiZyvRKJf4FNVX39, spotify:artist:4HQeSXwG2BVH0KvxHE5oCf, spotify:artist:4DqSAnlpn10M4pHUFPEt4E","A.R. Rahman, Vijay Prakash, Suzanne D'Mello, Blaaze","spotify:album:7n61GzJSBuZGrm8U1V9TLd","Yemaaya Chesave (Original Motion Picture Soundtrack)","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2010-01-29","https://i.scdn.co/image/ab67616d0000b273bda3e5e799de28c2fd81fd02","1","4","329320","https://p.scdn.co/mp3-preview/fa19ec3e6ed8b888114a1da7c2cc214e7804b5cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","INS171000038","","2020-06-23T14:53:24Z"
"spotify:track:3UdPONxtYlzAFbrS1x088A","Manasaa","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:5UJ2sHO2ELrgW6aXeRLTQQ, spotify:artist:1HUZ6vfsSWpfLoxjgDavEB","A.R. Rahman, Chinmayi, Devan Ekambaram","spotify:album:7n61GzJSBuZGrm8U1V9TLd","Yemaaya Chesave (Original Motion Picture Soundtrack)","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2010-01-29","https://i.scdn.co/image/ab67616d0000b273bda3e5e799de28c2fd81fd02","1","2","251520","https://p.scdn.co/mp3-preview/0734ce1dd679a52350de7f466c311892497d2a67?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","INS171000036","","2020-06-23T14:53:06Z"
"spotify:track:5TjSlSi3vAs3aT8OgLX9cG","Toss a Coin to Your Witcher","spotify:artist:7Cux637I5HAeoxi6iNuask","Jonny Lovato","spotify:album:4HWdE6tJvpqHz9lUKYxyIq","Toss a Coin to Your Witcher","spotify:artist:7Cux637I5HAeoxi6iNuask","Jonny Lovato","2019-12-21","https://i.scdn.co/image/ab67616d0000b27357815a69ba2da3ea9ecf8c90","1","1","185583","https://p.scdn.co/mp3-preview/90f3f8195f924fa12e32b2d72d468ddec202144c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QZK6M1921483","","2020-01-04T15:51:25Z"
"spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Falling","spotify:artist:7uaIm6Pw7xplS8Dy06V6pT","Trevor Daniel","spotify:album:1Czfd5tEby3DbdYNdqzrCa","Falling","spotify:artist:7uaIm6Pw7xplS8Dy06V6pT","Trevor Daniel","2018-10-05","https://i.scdn.co/image/ab67616d0000b2730e4bd9ce99988f3182bf771a","1","1","159381","","false","4","USUYG1221109","","2019-12-20T13:40:27Z"
"spotify:track:1oIdcFtf58sZbS7QyZQJ2P","Run Free","spotify:artist:12rBrcOPP50qIan8ew4iTP, spotify:artist:2ol1cb6xyYpaxRTUsl1CYN","Deep Chills, IVIE","spotify:album:37QAucQUcm3aCvRLxjtwKj","Run Free","spotify:artist:12rBrcOPP50qIan8ew4iTP","Deep Chills","2017-08-18","https://i.scdn.co/image/4232005630d1d2330dfecf2af47c16f864de39db","1","1","170562","https://p.scdn.co/mp3-preview/94894f07c19cc304ae0c6c0ed1e7ebf88e9a5af1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","NLYK91700007","","2019-12-04T16:36:18Z"
"spotify:track:0n2nEtLP3OzDdi12ziIekx","SOS","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:0id62QV2SZZfvBn9xpmuCl","Avicii, Aloe Blacc","spotify:album:5qx87PlzbAtZlv2xG9c2Kg","SOS (feat. Aloe Blacc)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:0id62QV2SZZfvBn9xpmuCl","Avicii, Aloe Blacc","2019-04-10","https://i.scdn.co/image/ab67616d0000b273773527dd6b1b7995a309a461","1","1","157202","","false","59","SE5R71900201","","2019-12-04T08:58:37Z"
"spotify:track:6WLTDs5rIRwZ89MymK7ntN","This Is Felicitas","spotify:artist:6pWcSL9wSJZQ9ne0TnhdWr","K-391","spotify:album:2a5DKicydmCKXKWUmE4Ex3","This Is Felicitas","spotify:artist:6pWcSL9wSJZQ9ne0TnhdWr","K-391","2013-07-23","https://i.scdn.co/image/ab67616d0000b2738c8bbc1298caa4bdf94f11fd","1","1","285802","","false","0","TCABP1348634","","2019-12-01T12:56:30Z"
"spotify:track:1N6WVPLRCCAVPQH63HWuTH","Nova","spotify:artist:0kXCdaJ7C5MD27jXxzvHsa","Ahrix","spotify:album:0vjQXRcmerHfiwOcZTq8NJ","Nova","spotify:artist:0kXCdaJ7C5MD27jXxzvHsa","Ahrix","2013-03-16","https://i.scdn.co/image/ab67616d0000b2732d02ed7ba335bfc653a0ce01","1","1","281312","","false","0","GB2LD0901578","","2019-12-01T12:55:51Z"
